path,reason
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-pains-fulu-(blade).md,"Invalid YAML: Unsupported frontmatter at line 34: '  in search of endless life, a _thousand-pains fulu_ blocks the natural flow of elements'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-pains-fulu-(burl).md,"Invalid YAML: Unsupported frontmatter at line 34: '  in search of endless life, a _thousand-pains fulu_ blocks the natural flow of elements'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-pains-fulu-(icicle).md,"Invalid YAML: Unsupported frontmatter at line 34: '  in search of endless life, a _thousand-pains fulu_ blocks the natural flow of elements'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-pains-fulu-(needle).md,"Invalid YAML: Unsupported frontmatter at line 34: '  in search of endless life, a _thousand-pains fulu_ blocks the natural flow of elements'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-pains-fulu-(stone).md,"Invalid YAML: Unsupported frontmatter at line 34: '  in search of endless life, a _thousand-pains fulu_ blocks the natural flow of elements'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-pains-fulu-(void).md,"Invalid YAML: Unsupported frontmatter at line 34: '  in search of endless life, a _thousand-pains fulu_ blocks the natural flow of elements'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thousand-year-dragonroot.md,Invalid YAML: Unsupported frontmatter at line 34: '  Xia. Just as mandrake roots or ginseng roots are sometimes regarded to have almost'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thrasher-tail.md,Invalid YAML: Unsupported frontmatter at line 34: '  opportunity to pack it with traps and surprises. This prosthetic tail hides numerous'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\three-peaked-tree.md,Invalid YAML: Unsupported frontmatter at line 34: '  the three-peaked tree can be used as both a [[Equipment/Trident|Trident]] and a'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\three-pillared-yang-na.md,"Invalid YAML: Unsupported frontmatter at line 34: '  lines of Tang text. Applied in a ritual involving jasmine, turmeric, and a blossom'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\three-section-naginata.md,"Invalid YAML: Unsupported frontmatter at line 34: '  a sweeping, curved blade along each of the outer sections. Though difficult for'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thrice-fried-mudwings.md,Invalid YAML: Unsupported frontmatter at line 34: '  magical winged creatures found in blighted swamps-is a delicate balance. Cooked'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\throwers-bandolier.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to 2 Bulk of one-handed thrown weapons. A thrower's bandolier has a _+1 weapon potency"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\throwing-knife-(extinction-curse).md,Invalid YAML: Unsupported frontmatter at line 34: '  greater distance than a common dagger. While this comes at the cost of a significant'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\throwing-knife.md,Invalid YAML: Unsupported frontmatter at line 34: '  greater distance than a common dagger. While this comes at the cost of a significant'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\throwing-shield.md,Invalid YAML: Unsupported frontmatter at line 34: '  not a tower shield. They are designed to let you doff and throw the shield in one'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thumper-snare.md,"Invalid YAML: Unsupported frontmatter at line 34: '  the ground, allowing creatures with tremorsense to detect it at up to double their'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunder-helm.md,"Invalid YAML: Unsupported frontmatter at line 34: '  again to craft a reliable, helmet-mounted firearm that enabled hands-free gunplay,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunder-sling.md,Invalid YAML: Unsupported frontmatter at line 34: '  force than when thrown by hand. A thunder sling uses darts as ammunition. It can'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunder-snare.md,"Invalid YAML: Unsupported frontmatter at line 34: '  square, which can be heard up to 1,000 feet away. The creature must attempt a DC'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunderbird-tuft-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  amber contains a single tuft of gray feathers, which spark with electricity to create'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunderbird-tuft-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  amber contains a single tuft of gray feathers, which spark with electricity to create'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunderbird-tuft-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  amber contains a single tuft of gray feathers, which spark with electricity to create'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunderbird-tuft-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  amber contains a single tuft of gray feathers, which spark with electricity to create'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunderblast-slippers-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  with a signature strip of yellow stitching. You gain a +2 item bonus to Acrobatics'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thunderblast-slippers.md,Invalid YAML: Unsupported frontmatter at line 34: '  with a signature strip of yellow stitching. You gain a +2 item bonus to Acrobatics'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\Thundercrasher.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  the spark gun's magical core is visible amid several reflectors. All damage dealt"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thundering-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  an extra 1d6 sonic damage on a successful Strike. On a critical hit, the target'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thundering-fury-dadao.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  seemingly intent on subduing them with sheer force. It's said materials for the"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\Thundering.md,"Invalid YAML: Unsupported frontmatter at line 34: '  an extra 1d6 sonic damage on a successful Strike. On a critical hit, the target'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\Thundermace.md,"Invalid YAML: Unsupported frontmatter at line 34: '  haft and larger, often flanged head.""'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thurible-of-revelation-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  are adorned with swirling Empyrean text, though some are iron and feature Diabolic'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thurible-of-revelation-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  are adorned with swirling Empyrean text, though some are iron and feature Diabolic'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\thurible-of-revelation-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  are adorned with swirling Empyrean text, though some are iron and feature Diabolic'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tidal-crossbow.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  _+2 greater striking crossbow_. Its grip is constantly damp, though this doesn't"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tidal-fishhook.md,Invalid YAML: Unsupported frontmatter at line 34: '  Grapnel]] takes the form of a fishhook made of scavenged bones and stone with a'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\Tideplate.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  plate_. The plate has been altered for underwater use, so it's check penalty doesn't"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tiger-fork.md,"Invalid YAML: Unsupported frontmatter at line 34: '  It has wide, flaring prongs that can be used to fend off deadly beasts and entrap'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tiger-menuki.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  affixed weapon  * * *  This tiger formed of pewter snarls viciously from your weapon's"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tigers-claw.md,Invalid YAML: Unsupported frontmatter at line 34: '  with the head of a tiger as the muzzle. Beneath the tiger head is a claw shaped'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\time-shield-potion.md,"Invalid YAML: Unsupported frontmatter at line 34: '  taste and seems to blur with motion. When you drink a _time shield_ potion, you'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\timeless-salts.md,Invalid YAML: Unsupported frontmatter at line 34: '  a single object up to 10 cubic feet in volume and no more than 40 Bulk to preserve'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\timepiece-(desktop-clock).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  but they're all designed to display the accurate time of day down to the second.\\"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\timepiece-(grand-clock).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  but they're all designed to display the accurate time of day down to the second.\\"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tin-cobra.md,"Invalid YAML: Unsupported frontmatter at line 34: '  which point it lashes out and spits venom, dealing 3d6 poison damage. The target'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\titan-nagaji-scales.md,"Invalid YAML: Unsupported frontmatter at line 34: '  in the plate armor group that grant a +4 item bonus to AC, a Dex cap of +1, a check'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\titans-grasp.md,Invalid YAML: Unsupported frontmatter at line 34: '  You gain a +3 item bonus to Athletics checks and a +1 circumstance bonus to Athletics'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tlil-mask-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  of Arcadia, but trade between the two regions means that they can also be found'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tlil-mask.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of Arcadia, but trade between the two regions means that they can also be found'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toad-tears.md,Invalid YAML: Unsupported frontmatter at line 34: '  can also be ingested as is. The process of refining giant toad poison lessens its'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toadskin-salve-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  applied to skin. Once it's applied, you can activate the salve in one of the two"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toadskin-salve-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  applied to skin. Once it's applied, you can activate the salve in one of the two"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toadskin-salve.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  applied to skin. Once it's applied, you can activate the salve in one of the two"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tome-of-dripping-shadows.md,"Invalid YAML: Unsupported frontmatter at line 34: '  and writhe. The tendrils have a will of their own, retreating from light sources'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tome-of-restorative-cleansing-(greater).md,"Invalid YAML: Unsupported frontmatter at line 35: '  necromancy, vitality)  **Frequency** once per day  **Requirements** Your last action'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tome-of-restorative-cleansing-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 35: '  necromancy, vitality)  **Frequency** once per day  **Requirements** Your last action'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tome-of-restorative-cleansing-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 35: '  necromancy, vitality)  **Frequency** once per day  **Requirements** Your last action'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tome-of-scintillating-sleet.md,"Invalid YAML: Unsupported frontmatter at line 34: '  6 pages in Skald and 6 pages in the ancient Jotun dialect used by saumen kar, a'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\Tonfa.md,Invalid YAML: Unsupported frontmatter at line 34: '  wielder holds the handle and either spins the stick or strikes with the stick covering'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toolkit-of-bronze-whispers.md,Invalid YAML: Unsupported frontmatter at line 34: '  \\  **Communication** telepathy (Common and two other common languages)  **Skills**'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tooth-and-claw-tattoo-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  letting you wield such weapons and turn into the same beast. When you receive the'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tooth-and-claw-tattoo-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  letting you wield such weapons and turn into the same beast. When you receive the'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tooth-and-claw-tattoo.md,Invalid YAML: Unsupported frontmatter at line 34: '  letting you wield such weapons and turn into the same beast. When you receive the'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toothwort-extract.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  alchemical poison that's at least 1 level lower than your advanced alchemy level.\\"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\topology-protoplasm.md,"Invalid YAML: Unsupported frontmatter at line 34: '  touch, as if covered by a multitude of imperceptible cilia. If applied to a creature'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\torags-silver-anvil.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  a long, sturdy chain has been strung. Torag's Silver Anvil can be wielded as a +3"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tornado-trompo.md,Invalid YAML: Unsupported frontmatter at line 34: '  the top requires wrapping a thick string around its base and pulling the string'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\torrent-snare.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  down on a Medium or smaller creature that enters the snare's square. When a creature"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\torrent-spellgun-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  _torrent spellgun_ is damp to the touch, and seaweed wraps around its grip. You'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\torrent-spellgun-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  _torrent spellgun_ is damp to the touch, and seaweed wraps around its grip. You'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\torrent-spellgun-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  _torrent spellgun_ is damp to the touch, and seaweed wraps around its grip. You'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\torrent-spellgun-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  _torrent spellgun_ is damp to the touch, and seaweed wraps around its grip. You'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toshigami-blossom.md,Invalid YAML: Unsupported frontmatter at line 34: '  30 feet  **Communication** telepathy (Common and two other common languages; speak'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tough-skin.md,"Invalid YAML: Unsupported frontmatter at line 34: '  in the plate armor group that grants a +4 item bonus to AC, and has a Dex cap of'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toxic-blood.md,Invalid YAML: Unsupported frontmatter at line 34: '  who dare to bite you.  Creatures that damage you with an attack using their mouths'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toxic-effluence.md,"Invalid YAML: Unsupported frontmatter at line 34: '  scent and gritty texture. Capable of entering the body through contact with flesh,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\toy-carriage-(windup).md,"Invalid YAML: Unsupported frontmatter at line 34: '  wheels. It can vary in size from 2 to 8 inches long, too small for even Tiny creatures'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trackers-goggles-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  with crude twine.  While wearing these goggles, you gain a +2 bonus to Survival'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trackers-goggles.md,"Invalid YAML: Unsupported frontmatter at line 34: '  with crude twine.  While wearing these goggles, you gain a +1 bonus to Survival'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trackers-stew.md,"Invalid YAML: Unsupported frontmatter at line 35: ""  often with poultry added. It's usually served with or over rice or noodles. Once"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tracking-fulu.md,"Invalid YAML: Unsupported frontmatter at line 34: '  \\  * * *  Used covertly by assassins and spies, this pair of fulus stick to one'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trackless-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  and anyone [[Conditions/Fleeing|Fleeing]] pursuit. While wearing trackless footwear,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\Trackless.md,"Invalid YAML: Unsupported frontmatter at line 34: '  and anyone [[Conditions/Fleeing|Fleeing]] pursuit. While wearing trackless footwear,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tradecraft-tattoo-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  their chosen field. Such tattoos might adorn the arm, fingers, or eyes, and they'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tradecraft-tattoo.md,"Invalid YAML: Unsupported frontmatter at line 34: '  their chosen field. Such tattoos might adorn the arm, fingers, or eyes, and they'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\transposition-ammunition-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  ammunition has a milky-white cast and will sometimes shift position subtly of its'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\transposition-ammunition.md,Invalid YAML: Unsupported frontmatter at line 34: '  ammunition has a milky-white cast and will sometimes shift position subtly of its'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\travelers-any-tool.md,"Invalid YAML: Unsupported frontmatter at line 35: '  \\  **Effect** You imagine a specific simple tool, and the any-tool transforms into'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\travelers-cloak.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  climates. Traveler's cloaks for hot climates might be bleached white and created"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\travelers-fulu.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to Sense Direction  **Requirements** You're trained in Survival.  * * *  This fulu"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tri-bladed-katar.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of blades can be folded out from the center blade, transforming the weapon into'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\triangular-teeth.md,"Invalid YAML: Unsupported frontmatter at line 34: '  enable you to take fierce retaliation against those who try to harm you. Seafarers,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tricksters-mandolin-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  light and easy to carry, but also empowered with a number of spells carefully selected'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tricksters-mandolin-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  light and easy to carry, but also empowered with a number of spells carefully selected'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tricksters-mandolin.md,"Invalid YAML: Unsupported frontmatter at line 34: '  light and easy to carry, but also empowered with a number of spells carefully selected'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tricky-liniment.md,"Invalid YAML: Unsupported frontmatter at line 34: '  grease can be applied to armor to make it extremely slippery for 8 hours, granting'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tricky-pick.md,Invalid YAML: Unsupported frontmatter at line 34: '  can activate to trick and befuddle foes with a variety of damaging blades and bludgeoning'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trident-of-lightning.md,"Invalid YAML: Unsupported frontmatter at line 34: '  like a normal trident carved with Gozren motifs. If thrown without being activated,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trinity-geode-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  of equal size. The spell DC of any spell cast by Activating this item is 24.  *\\'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trinity-geode-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  of equal size. The spell DC of any spell cast by Activating this item is 29.  *\\'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trinity-geode.md,Invalid YAML: Unsupported frontmatter at line 34: '  of equal size. The spell DC of any spell cast by Activating this item is 17.  *\\'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trip-snare.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  that enters this snare's square must attempt a DC 21 Reflex check save.  If you"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tripline-arrow.md,Invalid YAML: Unsupported frontmatter at line 34: '  flies at its target. The wire animates as it hits a target and attempts to wrap'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tritons-conch.md,Invalid YAML: Unsupported frontmatter at line 35: '  (auditory)  * * *  **Effect** You can raise the conch to your lips and blow into'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\troll-hide.md,Invalid YAML: Unsupported frontmatter at line 34: '  through this hide armor. This armor has two organic receptacles on its back that'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trollhound-pick.md,"Invalid YAML: Unsupported frontmatter at line 35: '  \\  **Effect** You Strike with the _trollhound pick_, transferring a portion of a'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trollhound-vest.md,"Invalid YAML: Unsupported frontmatter at line 34: '  and nodules, fashioned from the hide of a trollhound and imbued with some of the'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\troubadours-cap.md,"Invalid YAML: Unsupported frontmatter at line 34: '  upon investing the item, but it always has a peacock feather jutting out from one'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\true-name-amulet-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  higher than the item's level. These amulets are typically made of gold and engraved,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\true-name-amulet-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  higher than the item's level. These amulets are typically made of gold and engraved,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\true-name-amulet-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  higher than the item's level. These amulets are typically made of gold and engraved,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\true-name-amulet-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  higher than the item's level. These amulets are typically made of gold and engraved,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trueshape-bomb-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  anti-shapechanger reagents fill trueshape bombs. These bombs grant a +3 item bonus'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\trueshape-bomb.md,Invalid YAML: Unsupported frontmatter at line 34: '  anti-shapechanger reagents fill trueshape bombs. These bombs grant a +2 item bonus'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\truesight-potion.md,"Invalid YAML: Unsupported frontmatter at line 34: '  refreshing potion, you can see things as they actually are. You gain the benefits'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\truth-potion.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  this astringent potion, you can't intentionally lie and may be compelled to tell"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tteokguk-of-time-advancement.md,Invalid YAML: Unsupported frontmatter at line 34: '  this comforting soup. While normal tteokguk helps you gain an extra year of age'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tubeworm-gland.md,Invalid YAML: Unsupported frontmatter at line 34: '  you can ingest food and water that would be toxic to others. You gain a +2 item'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\turnabout-shield.md,"Invalid YAML: Unsupported frontmatter at line 35: '  once per 10 minutes  **Trigger** A ranged Strike using ammunition such as arrows,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tusk-and-fang-chain.md,Invalid YAML: Unsupported frontmatter at line 34: '  You Grab or restrain a creature or become grabbed or restrained by a creature  *'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twig-of-knowledge-and-memory.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  like a twig from the rare mti'le tree with its swirls of reddish-gold veins through"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twigjack-sack-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  this sack made of intricately intertwined plant fibers. The sack's contents creak"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twigjack-sack-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  this sack made of intricately intertwined plant fibers. The sack's contents creak"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twigjack-sack-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  this sack made of intricately intertwined plant fibers. The sack's contents creak"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twigjack-sack-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  this sack made of intricately intertwined plant fibers. The sack's contents creak"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twilight-lantern-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  flecks of white metal speckled within the lantern's housing resemble stars in a"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twilight-lantern-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  flecks of white metal speckled within the lantern's housing resemble stars in a"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twilight-lantern-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  flecks of white metal speckled within the lantern's housing resemble stars in a"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twilight-lantern-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  flecks of white metal speckled within the lantern's housing resemble stars in a"""
